0, 0, 255
0.003125, 0.65
0.0140625, 0.65833336
0.015625, 0.65833336
0.0171875, 0.6611111
0.01875, 0.6611111
0.0203125, 0.6611111
0.021875, 0.6638889
0.0234375, 0.6638889
0.025, 0.6638889
0.025, 0.6666667
0.0265625, 0.6666667
0.0296875, 0.6666667
0.0328125, 0.6666667
0.0375, 0.6666667
0.0453125, 0.6666667
0.053125, 0.6666667
0.059375, 0.6666667
0.065625, 0.6666667
0.0703125, 0.6666667
0.0734375, 0.6666667
0.08125, 0.6666667
0.0828125, 0.6666667
0.0921875, 0.6638889
0.0953125, 0.6638889
0.1046875, 0.6638889
0.1078125, 0.6638889
0.1140625, 0.6611111
0.125, 0.65833336
0.13125, 0.65555555
0.1375, 0.6527778
0.140625, 0.65
0.14375, 0.65
0.1453125, 0.6472222
0.146875, 0.64444447
0.1515625, 0.64444447
0.153125, 0.64166665
0.159375, 0.6388889
0.165625, 0.63611114
0.1703125, 0.63055557
0.175, 0.63055557
0.1796875, 0.62777776
0.1828125, 0.62777776
0.184375, 0.625
0.1859375, 0.62222224
0.1875, 0.62222224
0.190625, 0.6166667
0.1921875, 0.6111111
0.196875, 0.6111111
0.203125, 0.60555553
0.20625, 0.6027778
0.2109375, 0.6
0.215625, 0.5972222
0.2171875, 0.59444445
0.21875, 0.59444445
0.2203125, 0.5888889
0.221875, 0.5861111
0.225, 0.5861111
0.2296875, 0.5833333
0.2390625, 0.575
0.2453125, 0.5694444
0.2515625, 0.5638889
0.25625, 0.5611111
0.2609375, 0.5555556
0.2625, 0.5555556
0.2640625, 0.55
0.265625, 0.5472222
0.2671875, 0.5472222
0.2734375, 0.54444444
0.278125, 0.5388889
0.2875, 0.53055555
0.2953125, 0.5222222
0.303125, 0.5138889
0.3109375, 0.50555557
0.3140625, 0.50277776
0.315625, 0.50277776
0.3203125, 0.5
0.3265625, 0.49444443
0.33125, 0.49166667
0.3390625, 0.48333332
0.3453125, 0.48055556
0.35, 0.475
0.3546875, 0.4722222
0.359375, 0.46944445
0.3609375, 0.46944445
0.3640625, 0.46666667
0.365625, 0.46666667
0.36875, 0.46666667
0.378125, 0.4611111
0.3828125, 0.45833334
0.39375, 0.45277777
0.3984375, 0.45
0.4046875, 0.44722223
0.409375, 0.44444445
0.4125, 0.44444445
0.415625, 0.44166666
0.41875, 0.43888888
0.421875, 0.43888888
0.425, 0.43611112
0.428125, 0.43333334
0.4296875, 0.43333334
0.43125, 0.43333334
0.4328125, 0.43333334
0.434375, 0.43333334
0.4421875, 0.43055555
0.45, 0.42777777
0.453125, 0.42777777
0.45625, 0.42777777
0.459375, 0.425
0.4609375, 0.425
0.4625, 0.425
0.4640625, 0.425
0.4671875, 0.425
0.4703125, 0.425
0.4734375, 0.425
0.4765625, 0.425
0.48125, 0.425
0.4859375, 0.425
0.4875, 0.425
0.490625, 0.425
0.4921875, 0.425
0.49375, 0.425
0.4953125, 0.425
0.4984375, 0.425
0.5015625, 0.425
0.503125, 0.425
0.5078125, 0.425
0.509375, 0.425
0.5109375, 0.425
0.5125, 0.425
0.515625, 0.425
0.5171875, 0.425
0.51875, 0.425
0.5203125, 0.425
0.521875, 0.425
0.5234375, 0.425
0.525, 0.425
0.5265625, 0.42777777
0.5296875, 0.42777777
0.53125, 0.42777777
0.534375, 0.42777777
0.5359375, 0.43055555
0.5390625, 0.43055555
0.5390625, 0.43333334
0.540625, 0.43333334
0.5421875, 0.43333334
0.54375, 0.43333334
0.54375, 0.43611112
0.5453125, 0.43611112
0.546875, 0.43611112
0.5484375, 0.43611112
0.55, 0.43888888
0.5515625, 0.43888888
0.553125, 0.44166666
0.5546875, 0.44166666
0.55625, 0.44444445
0.559375, 0.44444445
0.5625, 0.44722223
0.5671875, 0.45
0.571875, 0.45277777
0.575, 0.45277777
0.5765625, 0.45555556
0.5796875, 0.45833334
0.58125, 0.4611111
0.5828125, 0.4611111
0.5828125, 0.46388888
0.584375, 0.46388888
0.5859375, 0.46666667
0.5875, 0.46666667
0.5875, 0.46944445
0.5890625, 0.4722222
0.590625, 0.475
0.5921875, 0.47777778
0.5921875, 0.48055556
0.5921875, 0.48333332
0.5921875, 0.4861111
