225, 228, 88
0.8609375, 0.025
0.8578125, 0.027777778
0.85625, 0.030555556
0.853125, 0.036111113
0.85, 0.044444446
0.8453125, 0.05277778
0.840625, 0.06111111
0.8359375, 0.06944445
0.834375, 0.075
0.8328125, 0.08055556
0.8328125, 0.08888889
0.83125, 0.09166667
0.83125, 0.10277778
0.8296875, 0.11388889
0.8296875, 0.12222222
0.8296875, 0.12777779
0.8296875, 0.13611111
0.8296875, 0.14444445
0.8296875, 0.15
0.8296875, 0.15555556
0.8296875, 0.16111112
0.8296875, 0.16944444
0.8296875, 0.175
0.8296875, 0.17777778
0.83125, 0.18055555
0.8328125, 0.18333334
0.8359375, 0.18611111
0.8375, 0.18888889
0.8390625, 0.19166666
0.8421875, 0.19444445
0.84375, 0.19722222
0.8453125, 0.19722222
0.8484375, 0.2
0.8515625, 0.20277777
0.8546875, 0.20833333
0.8578125, 0.21111111
0.8609375, 0.21666667
0.8640625, 0.22222222
0.8671875, 0.225
0.86875, 0.22777778
0.8703125, 0.22777778
