40, 180, 60
0.05, 0.86944443
0.053125, 0.86944443
0.0625, 0.86944443
0.0671875, 0.86944443
0.075, 0.86944443
0.0796875, 0.86944443
0.0875, 0.86944443
0.0921875, 0.86944443
0.096875, 0.8666667
0.10625, 0.86388886
0.1125, 0.86388886
0.1171875, 0.8611111
0.121875, 0.85833335
0.125, 0.85555553
0.128125, 0.8527778
0.13125, 0.8527778
0.1359375, 0.85
0.14375, 0.84444445
0.15, 0.84166664
0.153125, 0.8388889
0.159375, 0.8361111
0.1640625, 0.8333333
0.1703125, 0.83055556
0.184375, 0.8277778
0.1921875, 0.8277778
0.2, 0.825
0.20625, 0.825
0.209375, 0.825
0.215625, 0.825
0.2203125, 0.825
0.2296875, 0.8277778
0.2375, 0.8333333
0.246875, 0.8361111
0.25625, 0.8388889
0.2734375, 0.84166664
0.2875, 0.84444445
0.3046875, 0.8472222
0.3125, 0.8472222
0.3171875, 0.85
0.31875, 0.85
0.3234375, 0.85
0.3359375, 0.85
0.34375, 0.8527778
0.3515625, 0.85555553
0.359375, 0.8611111
0.3625, 0.8611111
0.3640625, 0.86388886
0.3671875, 0.86388886
0.3703125, 0.86388886
0.375, 0.86388886
0.384375, 0.8666667
0.3921875, 0.86944443
0.4015625, 0.87222224
0.4078125, 0.875
0.4234375, 0.87777776
0.4359375, 0.8833333
0.44375, 0.88611114
0.4484375, 0.8888889
0.45, 0.8888889
0.4515625, 0.8888889
0.453125, 0.8888889
0.4640625, 0.8888889
0.4734375, 0.8888889
0.4796875, 0.8888889
0.4859375, 0.8888889
0.4875, 0.8888889
0.4890625, 0.8888889
0.4953125, 0.8888889
0.5, 0.8888889
0.5109375, 0.8888889
0.5171875, 0.8888889
0.525, 0.8888889
0.53125, 0.8888889
0.5390625, 0.8888889
0.5578125, 0.8888889
0.565625, 0.8888889
0.575, 0.8888889
0.5859375, 0.8888889
0.5953125, 0.8888889
0.60625, 0.8888889
0.615625, 0.8888889
0.621875, 0.8888889
0.6296875, 0.8888889
0.634375, 0.88611114
0.646875, 0.8833333
0.653125, 0.8833333
0.665625, 0.88055557
0.671875, 0.875
0.68125, 0.87222224
0.6953125, 0.8611111
0.703125, 0.85833335
0.7140625, 0.8527778
0.728125, 0.84444445
0.7375, 0.84166664
0.746875, 0.8333333
0.7546875, 0.83055556
0.7609375, 0.8277778
0.7734375, 0.82222223
0.78125, 0.82222223
0.79375, 0.82222223
0.8, 0.825
0.809375, 0.83055556
0.81875, 0.8361111
0.828125, 0.84166664
0.8328125, 0.8472222
0.846875, 0.85555553
0.8578125, 0.86388886
0.871875, 0.875
0.8796875, 0.88055557
0.8875, 0.8833333
0.896875, 0.88611114
0.903125, 0.8888889
0.9078125, 0.8888889
0.9171875, 0.8888889
0.921875, 0.8888889
0.93125, 0.8888889
0.9359375, 0.8888889
0.94375, 0.8888889
0.9484375, 0.8888889
0.9546875, 0.89166665
0.9640625, 0.8972222
0.971875, 0.9027778
0.9765625, 0.90833336
0.9828125, 0.9138889
0.984375, 0.9138889
0.9859375, 0.9138889
