15, 50, 245
0.8921875, 0.73055553
0.89375, 0.73055553
0.89375, 0.7277778
0.8953125, 0.7277778
0.896875, 0.725
0.8984375, 0.725
0.9, 0.7222222
0.9015625, 0.7222222
0.903125, 0.71944445
0.9046875, 0.71944445
0.9078125, 0.71666664
0.909375, 0.7138889
0.9109375, 0.7138889
0.9125, 0.7138889
0.9140625, 0.7111111
0.9171875, 0.7111111
0.91875, 0.7083333
0.9203125, 0.7083333
0.921875, 0.70555556
0.9234375, 0.70555556
0.9265625, 0.7027778
0.928125, 0.7
0.93125, 0.69722223
0.9328125, 0.69722223
0.934375, 0.6944444
0.9375, 0.6944444
0.9390625, 0.69166666
0.940625, 0.69166666
0.94375, 0.6888889
0.9453125, 0.6888889
0.9484375, 0.6861111
0.9515625, 0.68333334
0.953125, 0.68333334
0.95625, 0.6805556
0.9578125, 0.6805556
0.959375, 0.6805556
0.9609375, 0.67777777
0.9625, 0.67777777
0.965625, 0.67777777
0.9671875, 0.67777777
0.96875, 0.675
0.9703125, 0.675
0.9734375, 0.675
0.975, 0.6722222
0.9765625, 0.6722222
0.978125, 0.6722222
0.9796875, 0.6722222
